Reading No,Reading Type,Duration,Main,Low,High,Light,Time,User,Sigma Value,Units,Mode,Pass/Fail,Pass/Fail Criteria,Heat,Lot,Note,Sample Depth,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma
536,ucsb mining,211.44,0,0,0,0,"Sat Feb 26, 2022 - 12:11:14",User,2,ppm,Mining,,,,,,EA2110_87.6_B,3.2737,1.459,29719.3438,362.5664,8.1096,1.5276,<LOD,6.2007,283.3148,29.3148,646496.875,1434.4432,<LOD,1.896,93271.4141,290.3523,21.9791,2.4068,13574.8906,51.1255,<LOD,53.2852,341.5877,8.4097,127.7495,6.6646,17744.3223,116.4449,<LOD,0,<LOD,3.2258,14615.7266,149.0268,4160,941.8078,65.4399,23.3837,32.9137,1.3016,<LOD,1.3377,340.8699,11.6632,21602.3281,259.0594,7.8012,1.5564,<LOD,1.9142,73.7049,1.9336,<LOD,0,38655.6875,98.1519,<LOD,8.5883,21.7992,1.4502,114853.3594,252.4685,<LOD,7.7471,685.0949,2.3845,<LOD,0,6.6163,1.1972,2423.1604,34.4665,23.8785,2.1597,426.3002,13.2456,<LOD,12.7911,21.7865,1.0021,327.9614,8.1273,62.688,1.7898
538,ucsb mining,211.18,0,0,0,0,"Sat Feb 26, 2022 - 12:20:20",User,2,ppm,Mining,,,,,,EA2110_87.9_A,2.6452,1.3774,26466.9395,310.0841,7.6607,1.4064,<LOD,5.8606,233.9077,27.6966,690838,1236.5544,<LOD,1.8079,84583.5938,266.1484,12.6376,2.2124,13692.6533,49.0614,<LOD,47.8923,280.8781,7.3167,118.0672,6.2822,14477.125,104.7843,<LOD,0,<LOD,3.0028,12529.833,131.8905,4629.3887,838.6221,35.6592,21.7951,14.2244,1.1571,<LOD,1.2379,270.8226,10.4503,4804.5674,129.5261,4.3083,1.4235,<LOD,1.8283,63.2022,1.7104,<LOD,0,38316.1992,92.351,5.3581,3.9388,22.5195,1.4082,105439.3359,234.8595,<LOD,7.4957,548.8598,2.0831,<LOD,0,4.9242,1.1043,1872.1401,29.1779,11.7317,1.84,347.5705,11.2253,<LOD,11.6442,10.3127,0.8703,279.5128,7.4245,75.4557,1.6972
539,ucsb mining,210.11,0,0,0,0,"Sat Feb 26, 2022 - 12:24:22",User,2,ppm,Mining,,,,,,EA2110_87.9_B,3.2938,1.3458,25585.4121,306.5018,7.7753,1.4307,<LOD,5.9722,191.3603,26.6114,704078.4375,1194.7684,<LOD,1.7319,80267.4219,256.2657,12.6418,2.1463,12813.9912,48.0008,<LOD,47.0154,301.3003,7.2932,121.245,6.2337,14508.4883,102.8882,<LOD,0,<LOD,2.4412,12443.8623,129.2045,3845.2039,817.3063,21.5574,21.0348,15.5616,1.1417,<LOD,1.2129,284.3423,10.4104,4496.979,126.4518,6.8036,1.4591,<LOD,1.7541,63.0741,1.687,<LOD,0,35903.1562,90.2704,<LOD,9.4343,25.3317,1.4132,101833.7266,233.9907,<LOD,5.9858,506.5196,1.965,<LOD,0,5.4894,1.0786,1928.2382,28.6739,14.9451,1.8162,360.4479,11.1205,<LOD,0,6.9948,0.8304,280.237,7.2711,66.1108,1.596
540,ucsb mining,211.17,0,0,0,0,"Sat Feb 26, 2022 - 12:29:25",User,2,ppm,Mining,,,,,,EA2110_88.2_A,<LOD,2.2889,20507.6719,317.3659,4.4929,1.4217,<LOD,6.0129,392.6505,32.0843,654089.75,1410.7762,<LOD,1.9953,139954.4688,326.3067,<LOD,5.6607,10087.7109,44.9505,<LOD,45.9403,198.1713,7.2709,79.9638,5.9094,11571.625,100.9971,<LOD,0,<LOD,2.7247,10481.9902,126.1865,2708.6907,946.7664,61.2688,23.5638,8.3793,1.2114,<LOD,1.3616,162.8614,9.2827,29265.8613,299.4644,5.8793,1.5053,<LOD,2.0402,44.6637,1.7537,<LOD,0,25415.4473,82.7255,<LOD,8.8562,15.8672,1.3224,91836.5781,232.925,8.771,3.7334,944.5346,2.8866,<LOD,0,3.6528,1.1875,1612.3673,30.5713,20.3879,2.3335,271.0478,11.182,<LOD,0,16.5098,0.9534,176.2466,6.6646,52.4631,1.9913
541,ucsb mining,210.39,0,0,0,0,"Sat Feb 26, 2022 - 12:33:21",User,2,ppm,Mining,,,,,,EA2110_88.2_B,<LOD,3.1704,20489.0684,317.5269,4.2363,1.3784,<LOD,5.628,347.2099,32.4826,661219.3125,1379.3737,<LOD,1.9292,133268.3125,314.6429,5.2251,2.4631,9899.8467,44.7864,<LOD,44.5139,205.2368,7.1447,79.3053,5.7064,12171.4102,99.5754,<LOD,0,<LOD,2.7013,10542.4346,123.883,3188.2888,946.8699,51.0965,22.4838,7.4352,1.158,<LOD,1.3029,177.538,9.1082,27521.8105,293.5795,6.4882,1.4685,<LOD,2.0797,45.8619,1.6906,<LOD,0,25856.0996,83.5105,<LOD,6.7537,16.2617,1.2739,91736.2109,233.9112,10.0368,3.8155,926.6573,2.7596,<LOD,0,3.6635,1.1477,1682.6592,30.1728,18.6597,2.2209,284.4232,11.0896,<LOD,0,14.6037,0.9074,173.2679,6.3943,47.2555,1.8884
543,ucsb mining,210.84,0,0,0,0,"Sat Feb 26, 2022 - 12:42:06",User,2,ppm,Mining,,,,,,EA2110_88.5_A,<LOD,3.4994,18279.6973,319.0996,4.4341,1.3431,<LOD,5.8415,3756.1948,49.9234,637539.125,1435.9391,<LOD,1.8381,150866.3281,332.5793,5.7459,2.416,13941.752,52.695,<LOD,40.6977,180.9801,7.8013,71.6243,5.6275,9557.4658,91.0872,<LOD,0,<LOD,2.7683,10169.8486,123.7266,3342.4116,995.7694,80.1315,23.6282,2.8678,1.1402,<LOD,1.3082,156.4116,8.8484,19618.4355,255.5092,4.1482,1.409,<LOD,2.1155,40.139,1.6415,<LOD,0,23575.2812,80.2226,<LOD,11.2562,12.8411,1.2305,106125.3281,251.2128,11.1194,3.9005,949.7043,2.8397,<LOD,0,4.5024,1.1302,1220.1483,44.7129,14.5224,2.215,249.5207,12.4991,<LOD,0,12.9957,0.8971,163.1482,6.3702,43.0894,1.9189
544,ucsb mining,210.46,0,0,0,0,"Sat Feb 26, 2022 - 12:46:31",User,2,ppm,Mining,,,,,,EA2110_88.5_B,<LOD,3.1046,18590.4082,325.0495,3.927,1.3719,<LOD,5.7078,3766.207,51.4913,630675.0625,1472.1276,<LOD,1.9523,153602.9062,331.4534,3.4525,2.472,13854.4678,52.8005,<LOD,41.2055,175.5231,7.5988,68.4698,5.5577,9625.376,91.2187,<LOD,0,<LOD,3.1514,9953.6904,121.2929,4621.5122,1033.4779,91.3755,23.7558,3.6417,1.1421,<LOD,1.3014,166.1316,9.0704,21977.6582,270.3174,6.226,1.4575,<LOD,2.1761,41.5748,1.6546,<LOD,0,22898.1133,79.9834,<LOD,9.0973,12.0579,1.2299,107223.1172,253.3539,8.6449,4.0171,952.4567,2.8399,<LOD,0,3.2901,1.1535,1201.7069,43.0813,14.5888,2.2188,236.3878,12.0814,<LOD,10.9395,11.7282,0.8889,167.0123,6.4226,43.3535,1.9179
545,ucsb mining,211.2,0,0,0,0,"Sat Feb 26, 2022 - 12:50:32",User,2,ppm,Mining,,,,,,EA2110_88.8_A,2.1332,1.4828,21600.666,320.2019,4.9383,1.3887,<LOD,5.9433,271.8621,30.15,666470.25,1353.4896,<LOD,1.8011,146617.7031,319.0326,9.9971,2.3624,12480.8701,48.8537,<LOD,42.7343,222.8636,7.1887,80.1902,5.74,10844.042,94.9221,<LOD,0,<LOD,2.6347,10166.9287,119.2309,5195.6753,959.9367,65.2677,23.0096,20.3431,1.2159,<LOD,1.276,196.3506,9.4384,7560.6064,162.3626,6.1794,1.4611,<LOD,1.9587,48.6703,1.6839,<LOD,0,29319.1152,85.0826,5.7177,4.2596,16.5847,1.3004,85988.6172,225.3138,8.4595,3.5743,733.7831,2.4621,<LOD,0,6.2279,1.1409,1485.1494,28.4126,18.2119,2.095,307.9303,10.9835,<LOD,0,9.2103,0.8657,200.4668,6.7178,35.047,1.7024
546,ucsb mining,210.09,0,0,0,0,"Sat Feb 26, 2022 - 12:54:36",User,2,ppm,Mining,,,,,,EA2110_88.8_B,<LOD,2.7381,21462.8418,316.1677,4.3868,1.4023,<LOD,5.9776,472.4611,32.2384,663306.4375,1353.1157,<LOD,1.8928,148951.5781,326.8531,8.1372,2.4189,12666.21,48.9138,<LOD,42.5287,212.8895,7.3192,81.6518,5.8473,10385.542,94.5491,<LOD,0,<LOD,2.739,10034.207,121.0295,4437.2109,944.4493,64.5891,23.2848,17.9627,1.2218,<LOD,1.2971,192.8294,9.5101,9080.7773,175.069,6.5833,1.4887,<LOD,2.0385,46.6785,1.6878,<LOD,0,28661.2227,84.0258,5.4328,4.3981,16.077,1.3059,87221.6875,225.5485,<LOD,5.8349,796.8947,2.6024,<LOD,0,5.059,1.1616,1328.5038,32.1072,15.9363,2.1376,276.4227,11.1253,<LOD,0,9.6788,0.8803,192.2642,6.7194,37.823,1.7869
547,ucsb mining,210.04,0,0,0,0,"Sat Feb 26, 2022 - 12:59:08",User,2,ppm,Mining,,,,,,EA2110_89.1_A,<LOD,3.3139,23561.2754,297.1134,6.1013,1.387,<LOD,5.6984,226.8559,28.2702,703620.75,1201.674,<LOD,1.8365,115933.6484,297.8209,7.0932,2.2087,8865.7988,40.4484,<LOD,43.4901,202.2614,6.8242,83.4543,5.7876,11356.3916,96.6355,<LOD,0,<LOD,2.6632,11347.4229,125.9813,3999.6311,821.5585,34.7261,21.9382,9.4969,1.1526,<LOD,1.2621,209.1268,9.6216,2410.1138,95.504,5.471,1.3972,<LOD,1.8571,51.1076,1.6822,<LOD,0,29008.8066,81.1287,<LOD,5.9924,13.4814,1.2172,86302.8125,218.2009,<LOD,6.9744,597.1277,2.2164,<LOD,0,3.5771,1.0995,1565.8495,27.5483,18.9589,2.0091,283.0738,10.5065,<LOD,0,5.0628,0.8296,229.3289,7.012,41.3181,1.6176
548,ucsb mining,210.02,0,0,0,0,"Sat Feb 26, 2022 - 13:03:32",User,2,ppm,Mining,,,,,,EA2110_89.1_B,<LOD,3.2785,24713.5625,306.7097,6.0135,1.3504,<LOD,5.4884,228.4402,28.0341,699173.75,1203.3546,<LOD,1.7363,115518.2969,293.4296,7.2824,2.1912,9504.9033,42.0417,<LOD,42.4246,202.8492,6.7246,89.8063,5.7376,11430.7002,94.2483,<LOD,0,<LOD,2.9829,11477.5078,125.0089,3896.7698,830.9956,55.0825,21.8039,9.7306,1.1189,<LOD,1.2316,219.6096,9.5361,2193.5918,93.311,5.6217,1.3669,<LOD,1.841,51.6206,1.6391,<LOD,0,29555.7832,82.4953,<LOD,8.6704,12.7527,1.1944,88866.9219,222.4984,5.797,3.3388,596.7577,2.155,<LOD,0,4.3006,1.0642,1600.1467,27.5917,18.5973,1.9542,279.4828,10.3793,<LOD,10.8417,6.4326,0.818,230.3557,6.8512,37.5286,1.5556
550,ucsb mining,211.63,0,0,0,0,"Sat Feb 26, 2022 - 13:12:07",User,2,ppm,Mining,,,,,,EA2110_89.4_A,2.3011,1.682,12911.9785,306.339,4.0801,1.3104,<LOD,5.9043,372.3707,34.6109,625011.125,1550.6986,<LOD,2.1341,230305.7344,380.0216,<LOD,3.8404,20776.9004,64.0951,<LOD,35.9424,122.1614,6.9733,46.3576,5.4323,6351.6475,80.4568,<LOD,0,<LOD,2.9806,7502.6035,109.9125,3902.0046,1142.6586,101.2892,25.3792,<LOD,1.7956,<LOD,1.3775,116.4553,8.5692,13919.3047,221.6988,<LOD,2.0665,<LOD,2.189,29.871,1.7035,<LOD,0,21313.1445,76.7126,<LOD,7.1383,7.66,1.1675,54739.25,192.3751,12.6112,4.0638,1236.5867,3.4338,<LOD,0,3.1325,1.2464,830.8118,28.1137,16.7672,2.5663,186.7935,10.0018,<LOD,0,8.8524,0.9074,140.7524,6.4872,27.4887,2.178
551,ucsb mining,210.84,0,0,0,0,"Sat Feb 26, 2022 - 13:16:22",User,2,ppm,Mining,,,,,,EA2110_89.4_B,<LOD,3.6265,13051.5371,311.5558,4.2686,1.2992,<LOD,5.9242,363.0804,35.4964,621507.0625,1569.1841,<LOD,2.1331,231040.1562,383.9413,<LOD,5.6944,21621.1055,65.8052,<LOD,35.9034,135.3741,7.1763,46.8789,5.3731,6360.25,79.5138,<LOD,0,<LOD,4.0415,7544.1719,111.3199,4541.0649,1170.3784,118.4643,25.4725,<LOD,1.7773,<LOD,1.3657,123.7213,8.6597,13719.3047,220.6606,<LOD,2.0432,<LOD,2.2842,28.9271,1.6679,<LOD,0,21617.8105,77.7406,<LOD,7.3592,7.6935,1.1843,55637.625,194.9291,12.932,4.1778,1226.3311,3.3781,<LOD,0,2.4162,1.2251,890.2926,28.0207,16.1481,2.5276,200.6244,10.2983,<LOD,10.9699,7.5684,0.8822,146.946,6.5083,28.0919,2.1458
552,ucsb mining,210.51,0,0,0,0,"Sat Feb 26, 2022 - 13:20:29",User,2,ppm,Mining,,,,,,EA2110_89.7_A,1.976,1.7013,12793.4707,325.1651,2.8929,1.2681,<LOD,5.9984,320.7695,34.7644,606275.3125,1681.7657,<LOD,2.1641,264382.5625,405.4622,4.6741,2.6433,10051.2148,46.7015,<LOD,36.102,139.9976,7.6285,28.8438,5.1412,6041.2808,80.5151,<LOD,0,<LOD,3.0707,7001.583,109.1515,9731.7461,1284.7885,385.1495,33.4702,3.1736,1.2302,<LOD,1.3832,111.0179,8.6529,4082.1262,130.8253,<LOD,2.0554,<LOD,2.221,24.7553,1.6272,<LOD,0,21768.3379,77.5131,<LOD,7.2749,7.9366,1.1963,54440.6562,195.7203,16.0735,4.132,1194.5787,3.4524,<LOD,0,<LOD,2.6075,793.9385,28.9092,10.1423,2.5048,247.9172,11.3203,<LOD,0,<LOD,1.318,120.4559,6.336,17.3447,2.1509
553,ucsb mining,210.34,0,0,0,0,"Sat Feb 26, 2022 - 13:24:33",User,2,ppm,Mining,,,,,,EA2110_89.7_B,<LOD,4.1344,13164.916,326.7507,2.7949,1.2725,<LOD,6.212,347.9039,36.5937,604409.6875,1680.1387,<LOD,2.1199,264536.5625,410.6839,<LOD,6.7935,10130.7617,46.5732,<LOD,36.0219,138.0743,7.7411,34.625,5.2569,6084.3804,80.453,<LOD,0,<LOD,3.0065,7138.0186,111.7071,9513.2109,1275.1671,377.8676,33.1536,4.1683,1.2436,<LOD,1.3828,109.3637,8.5829,4250.7178,131.9868,<LOD,2.075,<LOD,2.3151,24.448,1.6576,<LOD,0,21898.293,77.284,<LOD,8.3348,8.3072,1.2167,55452.6406,195.9932,13.5635,4.3206,1212.3724,3.4642,<LOD,0,<LOD,2.7055,765.3278,29.6123,15.3227,2.5751,240.0882,11.3755,<LOD,0,<LOD,2.026,106.1384,6.0994,20.4301,2.169
26,Mining,210.62,28.97,29.96,29.04,115.71,"Thu Dec 9, 2021 - 17:04:22",User,2,ppm,,,,,Mining,,EA2110_9.1,<LOD,3.7532,27636.7812,368.5959,1.2448,1.2274,<LOD,5.3082,1752.3944,39.3024,643635.8125,1446.0236,<LOD,1.9448,119935.5156,304.0114,3.0474,2.3772,15578.792,55.3739,<LOD,45.1326,79.9003,6.2247,26.306,4.6414,11471.5098,99.603,<LOD,0,<LOD,2.6762,10486.1328,123.3619,5321.5112,955.4827,107.7384,24.0788,2.7775,1.1417,<LOD,1.2515,79.7488,7.6034,2317.563,100.1514,4.6058,1.3307,<LOD,2.0565,38.4884,1.5661,<LOD,0,25026.1973,80.7014,<LOD,6.7136,3.3056,0.9706,133724.5156,274.6865,12.1121,3.7929,709.5262,2.4801,<LOD,0,3.2564,1.1425,1669.6215,37.4425,10.3391,2.0073,172.212,10.6286,<LOD,0,1.6328,0.795,119.2009,5.8139,68.2526,1.8674
27,Mining,211.21,29.93,28.99,29.88,115.81,"Thu Dec 9, 2021 - 17:09:24",User,2,ppm,,,,,Mining,,EA2110_9.4_A,2.1717,1.5421,29804.9688,387.7283,3.396,1.2709,<LOD,5.5001,359.2135,31.7875,641885.0625,1486.5327,<LOD,1.9276,116752.7656,311.8907,8.0409,2.4343,23075.8398,67.2081,<LOD,48.6929,100.9619,6.3055,44.7243,4.9808,14132.8916,106.6984,<LOD,0,<LOD,2.6747,11989.7285,135.3431,5702.4199,1007.8966,104.4609,23.7291,4.5227,1.1643,<LOD,1.2852,93.6217,7.8352,4251.7759,130.4532,4.063,1.3179,<LOD,2.0259,51.063,1.6944,<LOD,0,28931.0508,87.095,<LOD,6.5907,5.0548,1.0201,119264.1641,264.0716,13.7141,3.7439,691.8237,2.4051,<LOD,0,4.1683,1.154,2246.95,33.2249,15.6472,2.0436,189.6233,10.7575,<LOD,0,12.369,0.8965,147.5261,6.101,106.2511,1.9759
28,Mining,210.03,28.97,29.09,29.48,116.43,"Thu Dec 9, 2021 - 17:13:45",User,2,ppm,,,,,Mining,,EA2110_9.4_B,<LOD,2.877,30280.9102,390.3813,1.6682,1.2965,<LOD,5.2694,363.7423,31.8749,637937.3125,1505.5704,<LOD,1.9354,116698.8438,313.725,6.4986,2.4238,23650.0078,68.0844,<LOD,49.0731,89.1119,6.2498,53.541,5.2306,14184.7979,108.3935,<LOD,0,<LOD,3.0604,12071.8174,136.4443,5727.395,1014.2278,83.7632,23.4532,2.3195,1.1622,<LOD,1.3036,95.2137,7.9316,4235.2144,129.9827,7.0034,1.4015,<LOD,2.0002,50.9029,1.7003,<LOD,0,30667.041,89.5231,<LOD,6.6063,3.0611,0.9968,120312.1484,264.7872,11.5181,3.7426,693.2188,2.4421,<LOD,0,4.3982,1.1708,2290.7173,33.4838,12.8507,2.0351,196.3663,10.9172,<LOD,11.0034,13.9635,0.9217,149.9147,6.2421,104.6615,1.9986
555,ucsb mining,211.19,0,0,0,0,"Sat Feb 26, 2022 - 13:53:07",User,2,ppm,Mining,,,,,,EA2110_90.0_A,<LOD,4.0119,14885.7998,313.9731,3.9162,1.2626,<LOD,5.8953,332.5427,33.2255,631739.5,1494.6713,<LOD,2.0256,219254.25,373.1722,7.0274,2.5448,13781.8428,52.809,<LOD,37.208,144.5237,7.1277,48.9166,5.3017,7265.7954,83.1723,<LOD,0,<LOD,2.8376,7913.1064,112.1215,4500.8857,1098.8929,202.3236,27.5268,4.8616,1.1813,<LOD,1.309,101.2045,8.0514,10302.2139,192.1815,<LOD,2.0129,<LOD,2.1139,30.9564,1.5856,<LOD,0,23166.0762,78.8754,<LOD,6.9433,10.5663,1.2113,63810.8438,205.5049,15.0611,3.9393,1036.0366,3.0567,<LOD,0,2.8077,1.175,1033.7957,27.8301,10.39,2.2827,217.3121,10.4839,<LOD,0,5.0773,0.841,141.7048,6.2999,30.703,1.9892
556,ucsb mining,210.39,0,0,0,0,"Sat Feb 26, 2022 - 13:57:18",User,2,ppm,Mining,,,,,,EA2110_90.0_B,<LOD,2.5721,14612.0498,312.7318,4.3708,1.3208,<LOD,5.8397,323.3371,34.7001,627808,1512.4951,<LOD,2.0988,220081.8438,380.2276,<LOD,5.4715,14631.125,54.1958,<LOD,38.4177,139.9447,7.2325,51.5326,5.4979,7459.0044,86.235,<LOD,0,<LOD,2.8456,7997.5586,114.9076,3653.4744,1088.5931,216.7895,28.6808,4.083,1.2139,<LOD,1.3696,100.047,8.2221,11237.3359,199.4727,<LOD,2.0795,<LOD,2.2482,30.2944,1.6523,<LOD,0,23258.6738,79.0351,<LOD,7.258,10.2454,1.2218,65820.3281,207.7527,13.8506,4.1144,1071.2007,3.1838,<LOD,0,2.3552,1.2068,1047.5728,28.7447,14.5715,2.4188,202.9995,10.538,<LOD,0,7.2045,0.8829,171.7126,6.8717,28.3824,2.055
557,ucsb mining,210.32,0,0,0,0,"Sat Feb 26, 2022 - 14:03:16",User,2,ppm,Mining,,,,,,EA2110_90.0_B,2.6267,1.6554,14858.4395,317.3383,1.3876,1.3296,<LOD,6.0507,334.6002,33.7358,624743.8125,1524.778,<LOD,2.0503,221857.5312,377.6155,5.984,2.5721,15134.3916,55.3315,<LOD,38.5821,138.8286,7.1655,50.3669,5.4393,7396.4165,85.435,<LOD,0,<LOD,2.7889,7950.0972,113.3507,3916.3491,1106.9485,186.4216,27.6701,4.6242,1.2053,<LOD,1.3329,101.6065,8.2639,11838.0098,205.3207,4.7258,1.4869,<LOD,2.1486,30.9741,1.6322,<LOD,0,22916.1836,79.0522,<LOD,7.3635,10.7903,1.2436,66034.7578,209.1022,14.3952,3.9927,1066.1047,3.1601,<LOD,0,2.6968,1.1985,994.66,28.5651,11.8547,2.365,207.2176,10.4755,<LOD,0,8.2149,0.8902,146.8725,6.4977,28.9996,2.0426
558,ucsb mining,210.88,0,0,0,0,"Sat Feb 26, 2022 - 14:07:41",User,2,ppm,Mining,,,,,,EA2110_90.9_A,3.2581,1.1547,41981.2812,311.622,7.5022,1.4185,<LOD,5.7526,112.7483,22.4784,722462.6875,1082.2085,<LOD,1.6709,4418.7192,78.1658,17.1025,1.8881,9415.001,38.5117,<LOD,70.4116,382.651,7.7332,103.1964,5.7475,23429.3008,121.9726,<LOD,0,<LOD,2.3223,13323.4229,138.0937,5048.3818,686.4527,<LOD,43.1614,35.0985,1.1863,<LOD,1.1417,220.1286,9.589,950.6454,63.7523,8.5011,1.457,<LOD,2.3133,80.5874,1.7132,<LOD,0,52865.3008,99.9166,6.2782,3.2823,27.678,1.4148,120848.2266,227.6502,<LOD,4.4392,102.3035,0.9004,<LOD,0,7.4476,1.0758,3280.8855,32.7155,10.338,1.3998,603.2327,13.4491,<LOD,0,<LOD,1.0777,182.8575,6.042,65.3012,1.2313
559,ucsb mining,210.94,0,0,0,0,"Sat Feb 26, 2022 - 14:12:39",User,2,ppm,Mining,,,,,,EA2110_90.9_B,2.2473,1.1488,42383.4609,319.2837,7.4586,1.3764,<LOD,5.595,119.9506,22.6908,717797.9375,1104.1227,<LOD,1.5965,5161.376,82.1778,16.8102,1.8985,9670.4561,39.3526,<LOD,55.4109,390.506,7.729,100.6765,5.5989,23349.9961,119.3221,<LOD,0,<LOD,2.306,13407.8457,136.86,6701.5977,718.7449,43.7739,20.8952,36.5921,1.1705,<LOD,1.1245,231.3757,9.471,966.4971,64.5115,7.5318,1.4217,<LOD,1.8647,78.5283,1.6655,<LOD,0,53155.8359,101.0802,5.3494,3.3032,28.4649,1.3977,122207.3672,230.5483,<LOD,4.0971,107.2808,0.9012,<LOD,0,10.6867,1.0913,3142.6082,32.7531,11.1442,1.3885,615.1423,13.3792,<LOD,0,<LOD,1.0627,175.2653,5.8311,66.4827,1.2192
561,ucsb mining,210.58,0,0,0,0,"Sat Feb 26, 2022 - 14:21:34",User,2,ppm,Mining,,,,,,EA2110_91.2_A,1.7726,1.2057,45757.2656,342.9032,8.6641,1.4921,<LOD,6.051,200.8068,24.3454,695870.4375,1166.0806,<LOD,1.713,5792.1201,85.7251,12.1985,1.9604,7734.2104,36.5322,<LOD,54.2785,333.6729,7.1396,111.2729,5.9219,20909.2754,117.388,<LOD,0,<LOD,2.4019,15938.0684,145.1427,5031.6509,687.2877,25.8765,21.0575,21.6235,1.1313,<LOD,1.2103,213.6185,9.4216,1481.084,74.6127,10.3954,1.5119,<LOD,1.6059,90.8371,1.8439,<LOD,0,39979.8984,90.2096,4.7307,3.4766,26.2308,1.4184,156654.125,257.475,<LOD,4.3182,173.4412,1.1579,<LOD,0,10.185,1.1517,2824.9897,31.1006,15.0587,1.5572,445.9195,11.7671,<LOD,0,7.567,0.8557,246.8604,6.8148,66.1441,1.3103
562,ucsb mining,210.64,0,0,0,0,"Sat Feb 26, 2022 - 14:25:48",User,2,ppm,Mining,,,,,,EA2110_91.2_B,2.778,1.2121,46837.5508,345.3529,8.8082,1.49,<LOD,5.7565,207.1671,24.2037,691341.25,1174.1217,<LOD,1.7068,8257.6074,101.886,13.5304,1.9585,8950.752,38.6757,<LOD,73.4615,320.8314,7.2581,113.1112,5.9201,21127.0762,117.4161,<LOD,0,<LOD,2.4971,15685.4902,147.6215,5287.7671,695.2091,31.772,20.7777,22.3091,1.1308,<LOD,1.2028,212.034,9.4611,1602.291,77.1001,10.1346,1.5156,<LOD,1.8167,89.6596,1.8267,<LOD,0,40736.5469,90.8207,<LOD,8.3802,29.0465,1.4417,155373.8125,256.2308,<LOD,4.4917,170.7621,1.1445,<LOD,0,9.6057,1.1355,2761.7856,32.2012,15.4472,1.5555,445.5424,12.083,<LOD,0,8.1758,0.8541,260.5229,6.9217,66.7312,1.3048
563,ucsb mining,210.45,0,0,0,0,"Sat Feb 26, 2022 - 14:30:07",User,2,ppm,Mining,,,,,,EA2110_91.5_A,1.8022,1.4412,16923.9297,297.3071,2.4072,1.2494,<LOD,5.3279,231.689,29.174,651623.75,1397.1641,<LOD,1.8305,139106.8594,324.7856,3.6857,2.2456,29807.3223,74.8711,<LOD,37.1535,210.1692,7.1892,60.3144,5.2931,7982.6919,82.7928,<LOD,0,<LOD,3.0696,8486.2266,114.5354,5531.0645,1024.4838,<LOD,52.8688,10.5993,1.1415,<LOD,1.2446,152.6584,8.6378,4265.3481,127.8038,4.3414,1.3546,<LOD,1.8858,44.4321,1.5948,<LOD,0,35440.6172,93.7701,<LOD,6.1662,9.733,1.1432,97847.6016,238.3088,<LOD,7.6862,666.7968,2.3411,<LOD,0,5.0571,1.1224,1070.3411,26.4222,13.2394,1.9752,262.0417,10.2834,<LOD,10.8008,7.8537,0.8366,193.4477,6.6216,33.766,1.6362
564,ucsb mining,210.63,0,0,0,0,"Sat Feb 26, 2022 - 14:34:48",User,2,ppm,Mining,,,,,,EA2110_91.5_B,<LOD,3.2551,17692.3027,301.3079,2.9629,1.2591,<LOD,5.4403,237.2082,29.5358,648279.5,1405.6791,<LOD,1.8065,138138.2812,316.8513,3.8255,2.2719,30211.9961,74.9805,<LOD,37.2883,205.2645,6.9498,57.6472,5.2378,8197.666,83.5182,<LOD,0,<LOD,2.5931,8693.4443,112.9196,6097.5605,1030.9418,<LOD,41.3586,8.7597,1.1316,<LOD,1.2542,160.5047,8.7064,4003.5027,124.3055,4.3608,1.3444,<LOD,1.9404,43.714,1.6044,<LOD,0,36099.8125,94.1344,<LOD,6.2568,10.0577,1.1256,99576.2734,238.6617,8.6414,3.5274,663.4195,2.3284,<LOD,0,5.349,1.1175,1092.9506,25.6229,17.1984,2.0144,259.9739,9.9989,<LOD,0,9.3624,0.845,186.041,6.4895,32.3122,1.6221
